title,author,category,pub_date,link,description
"دخول 6 تخصصات جديدة بجامعة القصيم في تصنيف ""QS"" الدولي",N/A,N/A,"Thu, 20 Mar 2025 21:36:00 +0300",https://www.alyaum.com/articles/6585051/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%AF%D8%AE%D9%88%D9%84-6-%D8%AA%D8%AE%D8%B5%D8%B5%D8%A7%D8%AA-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A8%D8%AC%D8%A7%D9%85%D8%B9%D8%A9-%D8%A7%D9%84%D9%82%D8%B5%D9%8A%D9%85-%D9%81%D9%8A-%D8%AA%D8%B5%D9%86%D9%8A%D9%81-QS-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A,N/A
بعد اجتماع المملكة.. القمة الأوروبية ترحب بجهود السلام في أوكرانيا,N/A,N/A,"Thu, 20 Mar 2025 21:35:00 +0300",https://www.alyaum.com/articles/6585050/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A8%D8%B9%D8%AF-%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9-%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%82%D9%85%D8%A9-%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A%D8%A9-%D8%AA%D8%B1%D8%AD%D8%A8-%D8%A8%D8%AC%D9%87%D9%88%D8%AF-%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85-%D9%81%D9%8A-%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A7,N/A
المدينة المنورة.. بدء استقبال جموع المعتكفين في المسجد النبوي,N/A,N/A,"Thu, 20 Mar 2025 21:07:00 +0300",https://www.alyaum.com/articles/6585044/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D9%85%D9%86%D9%88%D8%B1%D8%A9-%D8%A8%D8%AF%D8%A1-%D8%A7%D8%B3%D8%AA%D9%82%D8%A8%D8%A7%D9%84-%D8%AC%D9%85%D9%88%D8%B9-%D8%A7%D9%84%D9%85%D8%B9%D8%AA%D9%83%D9%81%D9%8A%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B3%D8%AC%D8%AF-%D8%A7%D9%84%D9%86%D8%A8%D9%88%D9%8A,N/A
"القبض على شخص لترويجه مادة ""الشبو"" المخدر في الشرقية",N/A,N/A,"Thu, 20 Mar 2025 21:07:00 +0300",https://www.alyaum.com/articles/6585043/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A7%D9%84%D9%82%D8%A8%D8%B6-%D8%B9%D9%84%D9%89-%D8%B4%D8%AE%D8%B5-%D9%84%D8%AA%D8%B1%D9%88%D9%8A%D8%AC%D9%87-%D9%85%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%B4%D8%A8%D9%88-%D8%A7%D9%84%D9%85%D8%AE%D8%AF%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9,N/A
البحرين تشيد بجهود المملكة لإنهاء الأزمة الروسية الأوكرانية,N/A,N/A,"Thu, 20 Mar 2025 21:05:00 +0300",https://www.alyaum.com/articles/6585042/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A%D9%86-%D8%AA%D8%B4%D9%8A%D8%AF-%D8%A8%D8%AC%D9%87%D9%88%D8%AF-%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D9%84%D8%A5%D9%86%D9%87%D8%A7%D8%A1-%D8%A7%D9%84%D8%A3%D8%B2%D9%85%D8%A9-%D8%A7%D9%84%D8%B1%D9%88%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A9,N/A
جدة.. رفع تجمعات المياه ومعالجة المواقع المتأثرة بالأمطار,N/A,N/A,"Thu, 20 Mar 2025 20:50:00 +0300",https://www.alyaum.com/articles/6585037/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%AC%D8%AF%D8%A9-%D8%B1%D9%81%D8%B9-%D8%AA%D8%AC%D9%85%D8%B9%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%8A%D8%A7%D9%87-%D9%88%D9%85%D8%B9%D8%A7%D9%84%D8%AC%D8%A9-%D8%A7%D9%84%D9%85%D9%88%D8%A7%D9%82%D8%B9-%D8%A7%D9%84%D9%85%D8%AA%D8%A3%D8%AB%D8%B1%D8%A9-%D8%A8%D8%A7%D9%84%D8%A3%D9%85%D8%B7%D8%A7%D8%B1,N/A
في يومها العالمي.. ما هي السعادة من وجهة نظر الطلاب الجامعيين؟,N/A,N/A,"Thu, 20 Mar 2025 20:35:00 +0300",https://www.alyaum.com/articles/6585035/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D9%81%D9%8A-%D9%8A%D9%88%D9%85%D9%87%D8%A7-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A-%D9%85%D8%A7-%D9%87%D9%8A-%D8%A7%D9%84%D8%B3%D8%B9%D8%A7%D8%AF%D8%A9-%D9%85%D9%86-%D9%88%D8%AC%D9%87%D8%A9-%D9%86%D8%B8%D8%B1-%D8%A7%D9%84%D8%B7%D9%84%D8%A7%D8%A8-%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D9%8A%D9%8A%D9%86,N/A
التعليم تطلق خدمة التسجيل الإلكتروني للصف الأول الابتدائي ورياض الأطفال,N/A,N/A,"Thu, 20 Mar 2025 20:30:00 +0300",https://www.alyaum.com/articles/6585034/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D8%AA%D8%B7%D9%84%D9%82-%D8%AE%D8%AF%D9%85%D8%A9-%D8%A7%D9%84%D8%AA%D8%B3%D8%AC%D9%8A%D9%84-%D8%A7%D9%84%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%84%D9%84%D8%B5%D9%81-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D8%A7%D9%84%D8%A7%D8%A8%D8%AA%D8%AF%D8%A7%D8%A6%D9%8A-%D9%88%D8%B1%D9%8A%D8%A7%D8%B6-%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84,N/A
المدينة المنورة.. تمديد مواعيد الحافلات خلال العشر الأواخر,N/A,N/A,"Thu, 20 Mar 2025 20:10:00 +0300",https://www.alyaum.com/articles/6585031/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D9%85%D9%86%D9%88%D8%B1%D8%A9-%D8%AA%D9%85%D8%AF%D9%8A%D8%AF-%D9%85%D9%88%D8%A7%D8%B9%D9%8A%D8%AF-%D8%A7%D9%84%D8%AD%D8%A7%D9%81%D9%84%D8%A7%D8%AA-%D8%AE%D9%84%D8%A7%D9%84-%D8%A7%D9%84%D8%B9%D8%B4%D8%B1-%D8%A7%D9%84%D8%A3%D9%88%D8%A7%D8%AE%D8%B1,N/A
السديس: خطة تشغيلية إثرائية غير مسبوقة في العشر الأواخر,N/A,N/A,"Thu, 20 Mar 2025 20:10:00 +0300",https://www.alyaum.com/articles/6585030/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A7%D9%84%D8%B3%D8%AF%D9%8A%D8%B3-%D8%AE%D8%B7%D8%A9-%D8%AA%D8%B4%D8%BA%D9%8A%D9%84%D9%8A%D8%A9-%D8%A5%D8%AB%D8%B1%D8%A7%D8%A6%D9%8A%D8%A9-%D8%BA%D9%8A%D8%B1-%D9%85%D8%B3%D8%A8%D9%88%D9%82%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%B4%D8%B1-%D8%A7%D9%84%D8%A3%D9%88%D8%A7%D8%AE%D8%B1,N/A
جهود أمنية مكثفة لتنظيم الحركة في الأسواق الرمضانية وميادين عسير,N/A,N/A,"Thu, 20 Mar 2025 20:10:00 +0300",https://www.alyaum.com/articles/6585028/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%AC%D9%87%D9%88%D8%AF-%D8%A3%D9%85%D9%86%D9%8A%D8%A9-%D9%85%D9%83%D8%AB%D9%81%D8%A9-%D9%84%D8%AA%D9%86%D8%B8%D9%8A%D9%85-%D8%A7%D9%84%D8%AD%D8%B1%D9%83%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D8%B3%D9%88%D8%A7%D9%82-%D8%A7%D9%84%D8%B1%D9%85%D8%B6%D8%A7%D9%86%D9%8A%D8%A9-%D9%88%D9%85%D9%8A%D8%A7%D8%AF%D9%8A%D9%86-%D8%B9%D8%B3%D9%8A%D8%B1,N/A
تدشين أول تطبيق لتوثيق ملكية العقارات البلدية رقميًا في الشرقية,N/A,N/A,"Thu, 20 Mar 2025 20:10:00 +0300",https://www.alyaum.com/articles/6585027/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%AA%D8%AF%D8%B4%D9%8A%D9%86-%D8%A3%D9%88%D9%84-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%84%D8%AA%D9%88%D8%AB%D9%8A%D9%82-%D9%85%D9%84%D9%83%D9%8A%D8%A9-%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%A8%D9%84%D8%AF%D9%8A%D8%A9-%D8%B1%D9%82%D9%85%D9%8A%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9,N/A
حافلات المدينة.. تمديد خدمات النقل الترددي والعام لبعد التهجد,N/A,N/A,"Thu, 20 Mar 2025 20:05:00 +0300",https://www.alyaum.com/articles/6585029/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%AD%D8%A7%D9%81%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%AA%D9%85%D8%AF%D9%8A%D8%AF-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D9%86%D9%82%D9%84-%D8%A7%D9%84%D8%AA%D8%B1%D8%AF%D8%AF%D9%8A-%D9%88%D8%A7%D9%84%D8%B9%D8%A7%D9%85-%D9%84%D8%A8%D8%B9%D8%AF-%D8%A7%D9%84%D8%AA%D9%87%D8%AC%D8%AF,N/A
"صور| ""اليوم"" ترصد استمتاع الأهالي في حديقة الأمير ماجد بأول أيام الإجازة المدرسية",N/A,N/A,"Thu, 20 Mar 2025 19:55:00 +0300",https://www.alyaum.com/articles/6585020/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%B5%D9%88%D8%B1-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%AA%D8%B1%D8%B5%D8%AF-%D8%A7%D8%B3%D8%AA%D9%85%D8%AA%D8%A7%D8%B9-%D8%A7%D9%84%D8%A3%D9%87%D8%A7%D9%84%D9%8A-%D9%81%D9%8A-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D8%B1-%D9%85%D8%A7%D8%AC%D8%AF-%D8%A8%D8%A3%D9%88%D9%84-%D8%A3%D9%8A%D8%A7%D9%85-%D8%A7%D9%84%D8%A5%D8%AC%D8%A7%D8%B2%D8%A9-%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D9%8A%D8%A9,N/A
ارتفاع بـ 31%.. تفاصيل إحصاءات العمرة للربع الرابع من 2024,N/A,N/A,"Thu, 20 Mar 2025 19:25:00 +0300",https://www.alyaum.com/articles/6585018/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D8%A8-31-%D8%AA%D9%81%D8%A7%D8%B5%D9%8A%D9%84-%D8%A5%D8%AD%D8%B5%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D9%85%D8%B1%D8%A9-%D9%84%D9%84%D8%B1%D8%A8%D8%B9-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D9%85%D9%86-2024,N/A
الصين تدعو لحماية طلابها في أمريكا بعد إجراء من الكونجرس,N/A,N/A,"Thu, 20 Mar 2025 19:21:00 +0300",https://www.alyaum.com/articles/6585022/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85/%D8%A7%D9%84%D8%B5%D9%8A%D9%86-%D8%AA%D8%AF%D8%B9%D9%88-%D9%84%D8%AD%D9%85%D8%A7%D9%8A%D8%A9-%D8%B7%D9%84%D8%A7%D8%A8%D9%87%D8%A7-%D9%81%D9%8A-%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7-%D8%A8%D8%B9%D8%AF-%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1-%D9%85%D9%86-%D8%A7%D9%84%D9%83%D9%88%D9%86%D8%AC%D8%B1%D8%B3,N/A
توفير للمياه.. ”استدامة“ يطور زراعة الأعلاف الموسمية في 5 مناطق,N/A,N/A,"Thu, 20 Mar 2025 19:10:00 +0300",https://www.alyaum.com/articles/6585019/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%AA%D9%88%D9%81%D9%8A%D8%B1-%D9%84%D9%84%D9%85%D9%8A%D8%A7%D9%87-%D8%A7%D8%B3%D8%AA%D8%AF%D8%A7%D9%85%D8%A9-%D9%8A%D8%B7%D9%88%D8%B1-%D8%B2%D8%B1%D8%A7%D8%B9%D8%A9-%D8%A7%D9%84%D8%A3%D8%B9%D9%84%D8%A7%D9%81-%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-5-%D9%85%D9%86%D8%A7%D8%B7%D9%82,N/A
أعلى كمية في جدة.. رصد هطول أمطار في «9» مناطق بالمملكة,N/A,N/A,"Thu, 20 Mar 2025 19:05:00 +0300",https://www.alyaum.com/articles/6585017/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A3%D8%B9%D9%84%D9%89-%D9%83%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%AC%D8%AF%D8%A9-%D8%B1%D8%B5%D8%AF-%D9%87%D8%B7%D9%88%D9%84-%D8%A3%D9%85%D8%B7%D8%A7%D8%B1-%D9%81%D9%8A-9-%D9%85%D9%86%D8%A7%D8%B7%D9%82-%D8%A8%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9,N/A
زلازل الجزائر.. هزة أرضية بقوة 4 درجات تضرب محافظة المدية,N/A,N/A,"Thu, 20 Mar 2025 19:05:00 +0300",https://www.alyaum.com/articles/6585016/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D8%B2%D9%84%D8%A7%D8%B2%D9%84-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1-%D9%87%D8%B2%D8%A9-%D8%A3%D8%B1%D8%B6%D9%8A%D8%A9-%D8%A8%D9%82%D9%88%D8%A9-4-%D8%AF%D8%B1%D8%AC%D8%A7%D8%AA-%D8%AA%D8%B6%D8%B1%D8%A8-%D9%85%D8%AD%D8%A7%D9%81%D8%B8%D8%A9-%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D8%A9,N/A
"""الأرصاد"" يكشف لـ ""اليوم"" عن توقعات طقس السعودية حتى الأحد المقبل",N/A,N/A,"Thu, 20 Mar 2025 15:28:00 +0300",https://www.alyaum.com/articles/6584983/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A7%D9%84%D8%A3%D8%B1%D8%B5%D8%A7%D8%AF-%D9%8A%D9%83%D8%B4%D9%81-%D9%84-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%B9%D9%86-%D8%AA%D9%88%D9%82%D8%B9%D8%A7%D8%AA-%D8%B7%D9%82%D8%B3-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D8%AD%D8%AA%D9%89-%D8%A7%D9%84%D8%A3%D8%AD%D8%AF-%D8%A7%D9%84%D9%85%D9%82%D8%A8%D9%84,N/A
"""الأرصاد"" ينوه بتأثر معظم مناطق المملكة بحالة مطرية متفاوتة الغزارة",N/A,N/A,"Thu, 20 Mar 2025 15:09:00 +0300",https://www.alyaum.com/articles/6584992/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A7%D9%84%D8%A3%D8%B1%D8%B5%D8%A7%D8%AF-%D9%8A%D9%86%D9%88%D9%87-%D8%A8%D8%AA%D8%A3%D8%AB%D8%B1-%D9%85%D8%B9%D8%B8%D9%85-%D9%85%D9%86%D8%A7%D8%B7%D9%82-%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A8%D8%AD%D8%A7%D9%84%D8%A9-%D9%85%D8%B7%D8%B1%D9%8A%D8%A9-%D9%85%D8%AA%D9%81%D8%A7%D9%88%D8%AA%D8%A9-%D8%A7%D9%84%D8%BA%D8%B2%D8%A7%D8%B1%D8%A9,N/A
جدة الآن.. أمطار غزيرة ورياح شديدة السرعة على أنحاء المحافظة,N/A,N/A,"Thu, 20 Mar 2025 14:42:00 +0300",https://www.alyaum.com/articles/6584986/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%AC%D8%AF%D8%A9-%D8%A7%D9%84%D8%A2%D9%86-%D8%A3%D9%85%D8%B7%D8%A7%D8%B1-%D8%BA%D8%B2%D9%8A%D8%B1%D8%A9-%D9%88%D8%B1%D9%8A%D8%A7%D8%AD-%D8%B4%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A7%D9%84%D8%B3%D8%B1%D8%B9%D8%A9-%D8%B9%D9%84%D9%89-%D8%A3%D9%86%D8%AD%D8%A7%D8%A1-%D8%A7%D9%84%D9%85%D8%AD%D8%A7%D9%81%D8%B8%D8%A9,N/A
"القصيم .. تدشين حملة ""قلبك حياتك"" لتوعية العمالة الوافدة بأمراض القلب",N/A,N/A,"Thu, 20 Mar 2025 14:24:00 +0300",https://www.alyaum.com/articles/6584980/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A7%D9%84%D9%82%D8%B5%D9%8A%D9%85-%D8%AA%D8%AF%D8%B4%D9%8A%D9%86-%D8%AD%D9%85%D9%84%D8%A9-%D9%82%D9%84%D8%A8%D9%83-%D8%AD%D9%8A%D8%A7%D8%AA%D9%83-%D9%84%D8%AA%D9%88%D8%B9%D9%8A%D8%A9-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D9%88%D8%A7%D9%81%D8%AF%D8%A9-%D8%A8%D8%A3%D9%85%D8%B1%D8%A7%D8%B6-%D8%A7%D9%84%D9%82%D9%84%D8%A8,N/A
"""الأرصاد"": يحذر من أمطار متوسطة ورياح شديدة على منطقة جازان",N/A,N/A,"Thu, 20 Mar 2025 14:23:00 +0300",https://www.alyaum.com/articles/6584979/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A7%D9%84%D8%A3%D8%B1%D8%B5%D8%A7%D8%AF-%D9%8A%D8%AD%D8%B0%D8%B1-%D9%85%D9%86-%D8%A3%D9%85%D8%B7%D8%A7%D8%B1-%D9%85%D8%AA%D9%88%D8%B3%D8%B7%D8%A9-%D9%88%D8%B1%D9%8A%D8%A7%D8%AD-%D8%B4%D8%AF%D9%8A%D8%AF%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%AC%D8%A7%D8%B2%D8%A7%D9%86,N/A
"""البيئة"".. شرطان لمزادات الخيل العربية الأصيلة الحضورية و4 ضوابط للإلكترونية",N/A,N/A,"Thu, 20 Mar 2025 14:19:00 +0300",https://www.alyaum.com/articles/6584978/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%A7%D9%84%D8%A8%D9%8A%D8%A6%D8%A9-%D8%B4%D8%B1%D8%B7%D8%A7%D9%86-%D9%84%D9%85%D8%B2%D8%A7%D8%AF%D8%A7%D8%AA-%D8%A7%D9%84%D8%AE%D9%8A%D9%84-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D8%A3%D8%B5%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%AD%D8%B6%D9%88%D8%B1%D9%8A%D8%A9-%D9%884-%D8%B6%D9%88%D8%A7%D8%A8%D8%B7-%D9%84%D9%84%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9,N/A
صور.. بدء تطوير وسفلتة حي الجمعية في سيهات بمساحة 19 ألف م2,N/A,N/A,"Thu, 20 Mar 2025 14:10:00 +0300",https://www.alyaum.com/articles/6584974/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D8%B5%D9%88%D8%B1-%D8%A8%D8%AF%D8%A1-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D9%88%D8%B3%D9%81%D9%84%D8%AA%D8%A9-%D8%AD%D9%8A-%D8%A7%D9%84%D8%AC%D9%85%D8%B9%D9%8A%D8%A9-%D9%81%D9%8A-%D8%B3%D9%8A%D9%87%D8%A7%D8%AA-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-19-%D8%A3%D9%84%D9%81-%D9%852,N/A
"فقط 55%.. ""حماية المستهلك"" تحدد نسبة التزام المنشآت بالأنظمة",N/A,N/A,"Thu, 20 Mar 2025 14:09:00 +0300",https://www.alyaum.com/articles/6584973/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/%D9%81%D9%82%D8%B7-55-%D8%AD%D9%85%D8%A7%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%AA%D8%AD%D8%AF%D8%AF-%D9%86%D8%B3%D8%A8%D8%A9-%D8%A7%D9%84%D8%AA%D8%B2%D8%A7%D9%85-%D8%A7%D9%84%D9%85%D9%86%D8%B4%D8%A2%D8%AA-%D8%A8%D8%A7%D9%84%D8%A3%D9%86%D8%B8%D9%85%D8%A9,N/A
5 شروط إصدار التراخيص لمرابط الخيل العربية الأصيلة,N/A,N/A,"Thu, 20 Mar 2025 14:03:00 +0300",https://www.alyaum.com/articles/6584989/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85/5-%D8%B4%D8%B1%D9%88%D8%B7-%D8%A5%D8%B5%D8%AF%D8%A7%D8%B1-%D8%A7%D9%84%D8%AA%D8%B1%D8%A7%D8%AE%D9%8A%D8%B5-%D9%84%D9%85%D8%B1%D8%A7%D8%A8%D8%B7-%D8%A7%D9%84%D8%AE%D9%8A%D9%84-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D8%A3%D8%B5%D9%8A%D9%84%D8%A9,N/A
